hit num,title,year,authors,key,ee,venue_category
2646,Hardware architecture exploration: automatic exploration of distributed automotive hardware architectures.,2020,Johannes Eder & Sebastian Voss & Andreas Bayha & Alexandru Ipatiov & Maged Khalil,journals/sosym/EderVBIK20,https://doi.org/10.1007/s10270-020-00786-6,Suggested by Review
2647,Ark: a constraint-based method for architectural synthesis of smart systems.,2020,Milena Guessi & Flávio Oquendo & Elisa Yumi Nakagawa,journals/sosym/GuessiON20,https://doi.org/10.1007/s10270-019-00764-7,Suggested by Review
2648,Toward a framework for self-adaptive workflows in cyber-physical systems.,2019,Ronny Seiger & Steffen Huber & Peter Heisig & Uwe Aßmann,journals/sosym/SeigerHHA19,https://doi.org/10.1007/s10270-017-0639-0,Suggested by Review
2649,Automatic data collection for enterprise architecture models.,2014,Hannes Holm & Markus Buschle & Robert Lagerström & Mathias Ekstedt,journals/sosym/HolmBLE14,https://doi.org/10.1007/s10270-012-0252-1,Suggested by Review
2650,Model-driven engineering for mobile robotic systems: a systematic mapping study.,2022,Giuseppina Lucia Casalaro & Giulio Cattivera & Federico Ciccozzi & Ivano Malavolta & Andreas Wortmann 0001 & Patrizio Pelliccione,journals/sosym/CasalaroCCMWP22,https://doi.org/10.1007/s10270-021-00908-8,Suggested by Review
2651,"Experience with model-based performance, reliability, and adaptability assessment of a complex industrial architecture.",2013,Daniel Dominguez Gouvêa & Cyro de A. Assis D. Muniz & Gilson A. Pinto & Alberto Avritzer & Rosa Maria Meri Leão & Edmundo de Souza e Silva & Morganna Carmem Diniz & Vittorio Cortellessa & Luca Berardinelli & Julius C. B. Leite & Daniel Mossé & Yuanfang Cai & Michael Dalton & Lucia Happe & Anne Koziolek,journals/sosym/GouveaMPALSDCBLMCDHK13,https://doi.org/10.1007/s10270-012-0264-x,Suggested by Review
2652,Reference architectures modelling and compliance checking.,2023,Alessio Bucaioni & Amleto Di Salle & Ludovico Iovino & Ivano Malavolta & Patrizio Pelliccione,journals/sosym/BucaioniSIMP23,https://doi.org/10.1007/s10270-022-01022-z,Suggested by Review
2653,Model-driven development of asynchronous message-driven architectures with AsyncAPI.,2022,Abel Gómez 0001 & Markel Iglesias-Urkia & Lorea Belategi & Xabier Mendialdua & Jordi Cabot,journals/sosym/GomezIBMC22,https://doi.org/10.1007/s10270-021-00945-3,Suggested by Review
2654,"Enhanced graph rewriting systems for complex software domains - Dynamic software architecture, non-functional requirements, and correctness by construction.",2016,Cédric Eichler & Thierry Monteil 0001 & Patricia Stolf & Luigi Alfredo Grieco & Khalil Drira,journals/sosym/EichlerMSGD16,https://doi.org/10.1007/s10270-014-0433-1,Suggested by Review
2655,Understanding MDE projects: megamodels to the rescue for architecture recovery.,2020,Juri Di Rocco & Davide Di Ruscio & Johannes Härtel & Ludovico Iovino & Ralf Lämmel & Alfonso Pierantonio,journals/sosym/RoccoRHILP20,https://doi.org/10.1007/s10270-019-00748-7,Suggested by Review
2656,The uncertainty interaction problem in self-adaptive systems.,2022,Javier Cámara & Javier Troya & Antonio Vallecillo & Nelly Bencomo & Radu Calinescu & Betty H. C. Cheng & David Garlan & Bradley R. Schmerl,journals/sosym/CamaraTVBCCGS22,https://doi.org/10.1007/s10270-022-01037-6,Suggested by Review
2657,A Model-based approach for the synthesis of software to firmware adapters for use with automatically generated components.,2018,Marco Di Natale & David Perillo & Francesco Chirico & Andrea Sindico & Alberto L. Sangiovanni-Vincentelli,journals/sosym/NatalePCSS18,https://doi.org/10.1007/s10270-016-0534-0,Suggested by Review
2658,Accelerating task completion in mobile offloading systems through adaptive restart.,2018,Qiushi Wang & Katinka Wolter,journals/sosym/WangW18,https://doi.org/10.1007/s10270-016-0531-3,Suggested by Review
2659,"Systematic literature review of the objectives, techniques, kinds, and architectures of models at runtime.",2016,Michael Szvetits & Uwe Zdun,journals/sosym/SzvetitsZ16,https://doi.org/10.1007/s10270-013-0394-9,Suggested by Review
2660,SOCAM: a service-oriented computing architecture modeling method.,2022,Paola Yuritzy Reyes-Delgado & Hector A. Duran-Limon & Manuel Mora & Laura C. Rodríguez-Martínez,journals/sosym/Reyes-DelgadoDM22,https://doi.org/10.1007/s10270-021-00946-2,Suggested by Review
2661,Extraction and evolution of architectural variability models in plugin-based systems.,2014,Mathieu Acher & Anthony Cleve & Philippe Collet & Philippe Merle & Laurence Duchien & Philippe Lahire,journals/sosym/AcherCCMDL14,https://doi.org/10.1007/s10270-013-0364-2,Suggested by Review
2662,Integrated model-driven development of self-adaptive user interfaces.,2020,Enes Yigitbas & Ivan Jovanovikj & Kai Biermeier & Stefan Sauer 0001 & Gregor Engels,journals/sosym/YigitbasJBSE20,https://doi.org/10.1007/s10270-020-00777-7,Suggested by Review
2663,Evolution styles: foundations and models for software architecture evolution.,2014,Jeffrey M. Barnes & David Garlan & Bradley R. Schmerl,journals/sosym/BarnesGS14,https://doi.org/10.1007/s10270-012-0301-9,Suggested by Review
2664,Verifying consistency of software product line architectures with product architectures.,2024,Hector A. Duran-Limon & Perla Velasco-Elizondo & Manuel Mora & Maria Elena Meda-Campaña & Karina Aguilar & Martha Hernández Ochoa & Leonardo Soto Sumuano,journals/sosym/DuranLimonVMMAOS24,https://doi.org/10.1007/s10270-023-01114-4,Suggested by Review
2665,A model-based architecture for interactive run-time monitoring.,2020,Nicolas Hili & Mojtaba Bagherzadeh & Karim Jahed & Juergen Dingel,journals/sosym/HiliBJD20,https://doi.org/10.1007/s10270-020-00780-y,Suggested by Review
2666,Building European software architecture community: how far have we come?,2013,Muhammad Ali Babar 0001 & Ian Gorton & Flávio Oquendo,journals/sosym/BabarGO13,https://doi.org/10.1007/s10270-013-0339-3,Suggested by Review
2667,Model-based resource analysis and synthesis of service-oriented automotive software architectures.,2021,Stefan Kugele & Philipp Obergfell & Eric Sax,journals/sosym/KugeleOS21,https://doi.org/10.1007/s10270-021-00896-9,Suggested by Review
2668,An enterprise architecture framework for multi-attribute information systems analysis.,2014,Per Närman & Markus Buschle & Mathias Ekstedt,journals/sosym/NarmanBE14,https://doi.org/10.1007/s10270-012-0288-2,Suggested by Review
2669,Modeling customer-centric value of system architecture investments.,2013,Ana Ivanovic & Pierre America & Chris Snijders 0001,journals/sosym/IvanovicAS13,https://doi.org/10.1007/s10270-012-0235-2,Suggested by Review
2670,A reference requirements set for public service provision enterprise architectures.,2014,Efthimios Tambouris & Eleni Kaliva & Michail Liaros & Konstantinos A. Tarabanis,journals/sosym/TambourisKLT14,https://doi.org/10.1007/s10270-012-0303-7,Suggested by Review
2671,A survey on the design space of end-user-oriented languages for specifying robotic missions.,2021,Swaib Dragule & Thorsten Berger & Claudio Menghi & Patrizio Pelliccione,journals/sosym/DraguleBMP21,https://doi.org/10.1007/s10270-020-00854-x,Suggested by Review
2672,Empirical study on the effectiveness and efficiency of model-driven architecture techniques.,2019,Shin-Shing Shin,journals/sosym/Shin19,https://doi.org/10.1007/s10270-018-00711-y,Suggested by Review
2673,Guided architecture trade space exploration: fusing model-based engineering and design by shopping.,2021,Sam Procter & Lutz Wrage,journals/sosym/ProcterW21,https://doi.org/10.1007/s10270-021-00889-8,Suggested by Review
2674,SQME: a framework for modeling and evaluation of software architecture quality attributes.,2019,Ali Sedaghatbaf & Mohammad Abdollahi Azgomi,journals/sosym/SedaghatbafA19,https://doi.org/10.1007/s10270-018-0684-3,Suggested by Review
2675,Model-based intelligent user interface adaptation: challenges and future directions.,2021,Silvia Abrahão & Emilio Insfrán & Arthur Sluÿters & Jean Vanderdonckt,journals/sosym/AbrahaoISV21,https://doi.org/10.1007/s10270-021-00909-7,Suggested by Review
2676,A situational method for semi-automated Enterprise Architecture Documentation.,2016,Matthias Farwick & Christian M. Schweda & Ruth Breu & Inge Hanschke,journals/sosym/FarwickSBH16,https://doi.org/10.1007/s10270-014-0407-3,Suggested by Review
2677,Model-driven design space exploration for multi-robot systems in simulation.,2023,James Harbin & Simos Gerasimou & Nicholas Drivalos Matragkas & Thanos Zolotas & Radu Calinescu & Misael Alpizar Santana,journals/sosym/HarbinGMZCS23,https://doi.org/10.1007/s10270-022-01041-w,Suggested by Review
2678,Toward live domain-specific languages - From text differencing to adapting models at run time.,2019,Riemer van Rozen & Tijs van der Storm,journals/sosym/RozenS19,https://doi.org/10.1007/s10270-017-0608-7,Suggested by Review
2679,Discovering architecture-aware and sound process models of multi-agent systems: a compositional approach.,2023,Roman Nesterov & Luca Bernardinello & Irina A. Lomazova & Lucia Pomello,journals/sosym/NesterovBLP23,https://doi.org/10.1007/s10270-022-01008-x,Suggested by Review
2680,A logical approach to systems engineering artifacts: semantic relationships and dependencies beyond traceability - from requirements to functional and architectural views.,2018,Manfred Broy,journals/sosym/Broy18,https://doi.org/10.1007/s10270-017-0619-4,Suggested by Review
2681,Implementation of a continuous delivery pipeline for enterprise architecture model evolution.,2021,Alex R. Sabau & Simon Hacks & Andreas Steffens,journals/sosym/SabauHS21,https://doi.org/10.1007/s10270-020-00828-z,Suggested by Review
2682,Online adaptation for autonomous unmanned systems driven by requirements satisfaction model.,2022,Yixing Luo & Yuan Zhou 0005 & Haiyan Zhao & Zhi Jin & Tianwei Zhang 0004 & Yang Liu 0003 & Danny Barthaud & Yijun Yu,journals/sosym/LuoZZJZLBY22,https://doi.org/10.1007/s10270-022-00981-7,Suggested by Review
2683,An integrated conceptual model for information system security risk management supported by enterprise architecture management.,2019,Nicolas Mayer & Jocelyn Aubert & Eric Grandry & Christophe Feltus & Elio Goettelmann & Roel J. Wieringa,journals/sosym/MayerAGFGW19,https://doi.org/10.1007/s10270-018-0661-x,Suggested by Review
2684,Formal reconfiguration model for cloud resources.,2023,Aida Lahouij & Lazhar Hamel & Mohamed Graiet,journals/sosym/LahouijHG23,https://doi.org/10.1007/s10270-022-00990-6,Suggested by Review
2685,Modeling event-based communication in component-based software architectures for performance predictions.,2014,Christoph Rathfelder & Benjamin Klatt & Kai Sachs & Samuel Kounev,journals/sosym/RathfelderKSK14,https://doi.org/10.1007/s10270-013-0316-x,Suggested by Review
2686,Extending enterprise architecture modeling languages for domain specificity and collaboration: application to telecommunication service design.,2014,Vanea Chiprianov & Yvon Kermarrec & Siegfried Rouvrais & Jacques Simonin,journals/sosym/ChiprianovKRS14,https://doi.org/10.1007/s10270-012-0298-0,Suggested by Review
2687,Transactional execution of hierarchical reconfigurations in cyber-physical systems.,2019,Christian Heinzemann & Steffen Becker 0001 & Andreas Volk,journals/sosym/HeinzemannBV19,https://doi.org/10.1007/s10270-017-0583-z,Suggested by Review
2688,Formalizing and verifying stochastic system architectures using Monterey Phoenix.,2016,Songzheng Song & Jiexin Zhang 0002 & Yang Liu 0003 & Mikhail Auguston & Jun Sun 0001 & Jin Song Dong & Tieming Chen,journals/sosym/SongZLASDC16,https://doi.org/10.1007/s10270-014-0411-7,Suggested by Review
2689,Introduction to the theme issue on models for quality of software architecture.,2014,Dorina C. Petriu & Jens Happe,journals/sosym/PetriuH14,https://doi.org/10.1007/s10270-013-0373-1,Suggested by Review
2690,Modeling foundations for executable model-based testing of self-healing cyber-physical systems.,2019,Tao Ma & Shaukat Ali 0001 & Tao Yue 0002,journals/sosym/MaAY19,https://doi.org/10.1007/s10270-018-00703-y,Suggested by Review
2691,Least privilege analysis in software architectures.,2013,Koen Buyens & Riccardo Scandariato & Wouter Joosen,journals/sosym/BuyensSJ13,https://doi.org/10.1007/s10270-011-0218-8,Suggested by Review
2692,"Synthesis and exploration of multi-level, multi-perspective architectures of automotive embedded systems.",2019,Jordan A. Ross & Alexandr Murashkin & Jia Hui Liang & Michal Antkiewicz & Krzysztof Czarnecki 0001,journals/sosym/RossMLAC19,https://doi.org/10.1007/s10270-017-0592-y,Suggested by Review
2693,Multi-objective exploration of architectural designs by composition of model transformations.,2019,Smail Rahmoun & Asma Mehiaoui-Hamitou & Etienne Borde & Laurent Pautet & Elie Soubiran,journals/sosym/RahmounMBPS19,https://doi.org/10.1007/s10270-017-0580-2,Suggested by Review
2694,Using structural decomposition and refinements for deep modeling of software architectures.,2019,Georg Hinkel,journals/sosym/Hinkel19,https://doi.org/10.1007/s10270-018-0701-6,Suggested by Review
2695,Change patterns - Co-evolving requirements and architecture.,2014,Koen Yskout & Riccardo Scandariato & Wouter Joosen,journals/sosym/YskoutSJ14,https://doi.org/10.1007/s10270-012-0276-6,Suggested by Review
2696,Analyzing the impact of human errors on interactive service robotic scenarios via formal verification.,2024,Livia Lestingi & Andrea Manglaviti & Davide Marinaro & Luca Marinello & Mehrnoosh Askarpour & Marcello M. Bersani & Matteo Rossi,journals/sosym/LestingiMMMABR24,https://doi.org/10.1007/s10270-023-01125-1,Suggested by Review
2697,IoT meets BPM: a bidirectional communication architecture for IoT-aware process execution.,2020,Stefan Schönig & Lars Ackermann & Stefan Jablonski & Andreas Ermer,journals/sosym/SchonigAJE20,https://doi.org/10.1007/s10270-020-00785-7,Suggested by Review
2698,Automated resolution of connector architectures using constraint solving (ARCAS method).,2014,Jaroslav Keznikl & Tomás Bures & Frantisek Plásil & Petr Hnetynka,journals/sosym/KezniklBPH14,https://doi.org/10.1007/s10270-012-0274-8,Suggested by Review
2699,A4WSN: an architecture-driven modelling platform for analysing and developing WSNs.,2019,Ivano Malavolta & Leonardo Mostarda & Henry Muccini & Enver Ever & Krishna Doddapaneni & Orhan Gemikonakli,journals/sosym/MalavoltaMMEDG19,https://doi.org/10.1007/s10270-018-0687-0,Suggested by Review
2700,Facilitating the migration to the microservice architecture via model-driven reverse engineering and reinforcement learning.,2022,Mohammad-Hadi Dehghani & Shekoufeh Kolahdouz Rahimi & Massimo Tisi & Dalila Tamzalit,journals/sosym/DehghaniRTT22,https://doi.org/10.1007/s10270-022-00977-3,Suggested by Review
2701,Adapting transformations to metamodel changes via external transformation composition.,2014,Kelly Garcés & Juan M. Vara & Frédéric Jouault & Esperanza Marcos,journals/sosym/GarcesVJM14,https://doi.org/10.1007/s10270-012-0297-1,Suggested by Review
2702,What can we learn from enterprise architecture models? An experiment comparing models and documents for capability development.,2018,Ulrik Franke & Mika Cohen & Johan Sigholm,journals/sosym/FrankeCS18,https://doi.org/10.1007/s10270-016-0535-z,Suggested by Review
2703,An architecture framework for enterprise IT service availability analysis.,2014,Ulrik Franke & Pontus Johnson & Johan König,journals/sosym/FrankeJK14,https://doi.org/10.1007/s10270-012-0307-3,Suggested by Review
2704,Specifying dynamic software system architectures.,2021,Bran Selic,journals/sosym/Selic21,https://doi.org/10.1007/s10270-021-00875-0,Suggested by Review
2705,RoboChart: modelling and verification of the functional behaviour of robotic applications.,2019,Alvaro Miyazawa & Pedro Ribeiro 0002 & Wei Li 0055 & Ana Cavalcanti 0001 & Jon Timmis & Jim Woodcock 0001,journals/sosym/MiyazawaRLCTW19,https://doi.org/10.1007/s10270-018-00710-z,Suggested by Review
2706,SAMM: an architecture modeling methodology for ship command and control systems.,2016,Zhiqiang Fan & Tao Yue 0002 & Li Zhang 0029,journals/sosym/FanYZ16,https://doi.org/10.1007/s10270-013-0393-x,Suggested by Review
2707,From enterprise architecture to business models and back.,2014,Maria-Eugenia Iacob & Lucas O. Meertens & Henk Jonkers & Dick A. C. Quartel & Lambert J. M. Nieuwenhuis & Marten van Sinderen,journals/sosym/IacobMJQNS14,https://doi.org/10.1007/s10270-012-0304-6,Suggested by Review
2708,A model for dynamic reconfiguration in service-oriented architectures.,2013,José Luiz Fiadeiro & Antónia Lopes,journals/sosym/FiadeiroL13,https://doi.org/10.1007/s10270-012-0236-1,Suggested by Review
2709,A model-driven approach to automate the propagation of changes among Architecture Description Languages.,2012,Romina Eramo & Ivano Malavolta & Henry Muccini & Patrizio Pelliccione & Alfonso Pierantonio,journals/sosym/EramoMMPP12,https://doi.org/10.1007/s10270-010-0170-z,Suggested by Review
2710,Generic Adaptive Scheduling for Efficient Context Inconsistency Detection.,2021,Huiyan Wang 0001 & Chang Xu 0001 & Bingying Guo & Xiaoxing Ma & Jian Lu 0001,journals/tse/WangXGML21,https://doi.org/10.1109/TSE.2019.2898976,Suggested by Review
2711,Detecting the Locations and Predicting the Maintenance Costs of Compound Architectural Debts.,2022,Lu Xiao 0001 & Yuanfang Cai & Rick Kazman & Ran Mo & Qiong Feng,journals/tse/XiaoCKMF22,https://doi.org/10.1109/TSE.2021.3102221,Suggested by Review
2712,Forecasting Architectural Decay From Evolutionary History.,2022,Joshua Garcia & Ehsan Kouroshfar & Negar Ghorbani & Sam Malek,journals/tse/GarciaKGM22,https://doi.org/10.1109/TSE.2021.3060068,Suggested by Review
2713,Mission Specification Patterns for Mobile Robots: Providing Support for Quantitative Properties.,2023,Claudio Menghi & Christos Tsigkanos & Mehrnoosh Askarpour & Patrizio Pelliccione & Gricel Vázquez & Radu Calinescu & Sergio García 0002,journals/tse/MenghiTAPVCG23,https://doi.org/10.1109/TSE.2022.3230059,Suggested by Review
2714,Evaluating the Impact of Possible Dependencies on Architecture-Level Maintainability.,2023,Wuxia Jin & Dinghong Zhong & Yuanfang Cai & Rick Kazman & Ting Liu 0002,journals/tse/JinZCKL23,https://doi.org/10.1109/TSE.2022.3171288,Suggested by Review
2715,Design Rule Spaces: A New Model for Representing and Analyzing Software Architecture.,2019,Yuanfang Cai & Lu Xiao 0001 & Rick Kazman & Ran Mo & Qiong Feng,journals/tse/CaiXKMF19,https://doi.org/10.1109/TSE.2018.2797899,Suggested by Review
2716,New Reliability-Driven Bounds for Architecture-Based Multi-Objective Testing Resource Allocation.,2023,Guofu Zhang & Lei Li & Zhaopin Su & Zhisheng Shao & Miqing Li & Bin Li 0025 & Xin Yao 0001,journals/tse/ZhangLSSLLY23,https://doi.org/10.1109/TSE.2022.3223875,Suggested by Review
2717,Evolution of the Unix System Architecture: An Exploratory Case Study.,2021,Diomidis Spinellis & Paris Avgeriou,journals/tse/SpinellisA21,https://doi.org/10.1109/TSE.2019.2892149,Suggested by Review
2718,Model-Based Self-Aware Performance and Resource Management Using the Descartes Modeling Language.,2017,Nikolaus Huber & Fabian Brosig & Simon Spinner & Samuel Kounev & Manuel Bähr,journals/tse/HuberBSKB17,https://doi.org/10.1109/TSE.2016.2613863,Suggested by Review
2719,"A Two-Component Language for Adaptation: Design, Semantics and Program Analysis.",2016,Pierpaolo Degano & Gian-Luigi Ferrari 0002 & Letterio Galletta,journals/tse/DeganoFG16,https://doi.org/10.1109/TSE.2015.2496941,Suggested by Review
2720,PerLa: A Language and Middleware Architecture for Data Management and Integration in Pervasive Information Systems.,2012,Fabio Alberto Schreiber & Romolo Camplani & Marco Fortunato & Marco Marelli & Guido Rota,journals/tse/SchreiberCFMR12,https://doi.org/10.1109/TSE.2011.25,Suggested by Review
2721,Characterizing and Mitigating Self-Admitted Technical Debt in Build Systems.,2022,Tao Xiao & Dong Wang & Shane McIntosh & Hideaki Hata & Raula Gaikovina Kula & Takashi Ishio & Kenichi Matsumoto,journals/tse/XiaoWMHKIM22,https://doi.org/10.1109/TSE.2021.3115772,Suggested by Review
2722,Mutable Protection Domains: Adapting System Fault Isolation for Reliability and Efficiency.,2012,Gabriel Parmer & Richard West,journals/tse/ParmerW12,https://doi.org/10.1109/TSE.2011.61,Suggested by Review
2723,Specification Patterns for Robotic Missions.,2021,Claudio Menghi & Christos Tsigkanos & Patrizio Pelliccione & Carlo Ghezzi & Thorsten Berger,journals/tse/MenghiTPGB21,https://doi.org/10.1109/TSE.2019.2945329,Suggested by Review
2724,The Impact of Code Review on Architectural Changes.,2021,Matheus Paixão & Jens Krinke & DongGyun Han & Chaiyong Ragkhitwetsagul & Mark Harman,journals/tse/PaixaoKHRH21,https://doi.org/10.1109/TSE.2019.2912113,Suggested by Review
2725,Mining Similar Methods for Test Adaptation.,2022,Devika Sondhi & Mayank Jobanputra & Divya Rani & Salil Purandare & Sakshi Sharma & Rahul Purandare,journals/tse/SondhiJRPSP22,https://doi.org/10.1109/TSE.2021.3057163,Suggested by Review
2726,Self-Adaptive and Online QoS Modeling for Cloud-Based Software Services.,2017,Tao Chen 0001 & Rami Bahsoon,journals/tse/ChenB17,https://doi.org/10.1109/TSE.2016.2608826,Suggested by Review
2727,Architecture-Based Reliability Prediction with the Palladio Component Model.,2012,Franz Brosch & Heiko Koziolek & Barbora Buhnova & Ralf H. Reussner,journals/tse/BroschKBR12,https://doi.org/10.1109/TSE.2011.94,Suggested by Review
2728,Self-Admitted Technical Debt in the Embedded Systems Industry: An Exploratory Case Study.,2023,Yikun Li & Mohamed Soliman & Paris Avgeriou & Lou Somers,journals/tse/LiSAS23,https://doi.org/10.1109/TSE.2022.3224378,Suggested by Review
2729,A Layered Reference Architecture for Metamodels to Tailor Quality Modeling and Analysis.,2021,Robert Heinrich & Misha Strittmatter & Ralf H. Reussner,journals/tse/HeinrichSR21,https://doi.org/10.1109/TSE.2019.2903797,Suggested by Review
2730,Testing with Fewer Resources: An Adaptive Approach to Performance-Aware Test Case Generation.,2021,Giovanni Grano & Christoph Laaber & Annibale Panichella & Sebastiano Panichella,journals/tse/GranoLPP21,https://doi.org/10.1109/TSE.2019.2946773,Suggested by Review
2731,Self-Organizing Roles on Agile Software Development Teams.,2013,Rashina Hoda & James Noble 0001 & Stuart Marshall,journals/tse/HodaNM13,https://doi.org/10.1109/TSE.2012.30,Suggested by Review
2732,On the Understandability of MLOps System Architectures.,2024,Stephen John Warnett & Uwe Zdun,journals/tse/WarnettZ24,https://doi.org/10.1109/TSE.2024.3367488,Suggested by Review
2733,What Do Programmers Discuss About Blockchain? A Case Study on the Use of Balanced LDA and the Reference Architecture of a Domain to Capture Online Discussions About Blockchain Platforms Across Stack Exchange Communities.,2021,Zhiyuan Wan & Xin Xia 0001 & Ahmed E. Hassan,journals/tse/WanXH21,https://doi.org/10.1109/TSE.2019.2921343,Suggested by Review
2734,Control-Theoretical Software Adaptation: A Systematic Literature Review.,2018,Stepan Shevtsov & Mihaly Berekmeri & Danny Weyns & Martina Maggio,journals/tse/ShevtsovBWM18,https://doi.org/10.1109/TSE.2017.2704579,Suggested by Review
2735,Topology-Specific Synthesis of Self-Stabilizing Parameterized Systems with Constant-Space Processes.,2021,Ali Ebnenasir & Alex P. Klinkhamer,journals/tse/EbnenasirK21,https://doi.org/10.1109/TSE.2019.2901485,Suggested by Review
2736,Self-Supervised Learning to Prove Equivalence Between Straight-Line Programs via Rewrite Rules.,2023,Steve Kommrusch & Martin Monperrus & Louis-Noël Pouchet,journals/tse/KommruschMP23,https://doi.org/10.1109/TSE.2023.3271065,Suggested by Review
2737,What Drives and Sustains Self-Assignment in Agile Teams.,2022,Zainab Masood & Rashina Hoda & Kelly Blincoe,journals/tse/MasoodHB22a,https://doi.org/10.1109/TSE.2021.3101732,Suggested by Review
2738,MOSES: A Framework for QoS Driven Runtime Adaptation of Service-Oriented Systems.,2012,Valeria Cardellini & Emiliano Casalicchio & Vincenzo Grassi & Stefano Iannucci & Francesco Lo Presti & Raffaela Mirandola,journals/tse/CardelliniCGIPM12,https://doi.org/10.1109/TSE.2011.68,Suggested by Review
2739,Architecture Anti-Patterns: Automatically Detectable Violations of Design Principles.,2021,Ran Mo & Yuanfang Cai & Rick Kazman & Lu Xiao 0001 & Qiong Feng,journals/tse/MoCKXF21,https://doi.org/10.1109/TSE.2019.2910856,Suggested by Review
2740,Tracking Buggy Files: New Efficient Adaptive Bug Localization Algorithm.,2022,Mikolaj Fejzer & Jakub Narebski & Piotr Przymus & Krzysztof Stencel,journals/tse/FejzerNPS22,https://doi.org/10.1109/TSE.2021.3064447,Suggested by Review
2741,Engineering Adaptive Model-Driven User Interfaces.,2016,Pierre A. Akiki & Arosha K. Bandara & Yijun Yu,journals/tse/AkikiBY16,https://doi.org/10.1109/TSE.2016.2553035,Suggested by Review
2742,A Decentralized Self-Adaptation Mechanism for Service-Based Applications in the Cloud.,2013,Vivek Nallur & Rami Bahsoon,journals/tse/NallurB13,https://doi.org/10.1109/TSE.2012.53,Suggested by Review
2743,"Proactive Self-Adaptation for Improving the Reliability of Mission-Critical, Embedded, and Mobile Software.",2013,Deshan Cooray & Ehsan Kouroshfar & Sam Malek & Roshanak Roshandel,journals/tse/CoorayKMR13,https://doi.org/10.1109/TSE.2013.36,Suggested by Review
2744,Evaluating the Effects of Architectural Documentation: A Case Study of a Large Scale Open Source Project.,2016,Rick Kazman & Dennis R. Goldenson & Ira Monarch & William Nichols & Giuseppe Valetto,journals/tse/KazmanGMNV16,https://doi.org/10.1109/TSE.2015.2465387,Suggested by Review
2745,PackerGrind: An Adaptive Unpacking System for Android Apps.,2022,Lei Xue 0001 & Hao Zhou & Xiapu Luo & Le Yu 0002 & Dinghao Wu & Yajin Zhou & Xiaobo Ma,journals/tse/XueZLYWZM22,https://doi.org/10.1109/TSE.2020.2996433,Suggested by Review
2746,Adaptation of Service Protocols Using Process Algebra and On-the-Fly Reduction Techniques.,2012,Radu Mateescu 0001 & Pascal Poizat & Gwen Salaün,journals/tse/MateescuPS12,https://doi.org/10.1109/TSE.2011.62,Suggested by Review
2747,An Extensible Framework for Improving a Distributed Software System's Deployment Architecture.,2012,Sam Malek & Nenad Medvidovic & Marija Mikic-Rakic,journals/tse/MalekMM12,https://doi.org/10.1109/TSE.2011.3,Suggested by Review
2748,Adaptive Multi-Objective Evolutionary Algorithms for Overtime Planning in Software Projects.,2017,Federica Sarro & Filomena Ferrucci & Mark Harman & Alessandra Manna & Jian Ren 0004,journals/tse/SarroFHMR17,https://doi.org/10.1109/TSE.2017.2650914,Suggested by Review
2749,A Learning-Based Framework for Engineering Feature-Oriented Self-Adaptive Software Systems.,2013,Naeem Esfahani & Ahmed M. Elkhodary & Sam Malek,journals/tse/EsfahaniEM13,https://doi.org/10.1109/TSE.2013.37,Suggested by Review
2750,Decomposition of Monolith Applications Into Microservices Architectures: A Systematic Review.,2023,Yalemisew M. Abgaz & Andrew McCarren & Peter Elger & David Solan & Neil Lapuz & Marin Bivol & Glenn Jackson & Murat Yilmaz 0001 & Jim Buckley & Paul M. Clarke,journals/tse/AbgazMESLBJYBC23,https://doi.org/10.1109/TSE.2023.3287297,Suggested by Review
2751,Toward Cost-Effective Adaptive Random Testing: An Approximate Nearest Neighbor Approach.,2024,Rubing Huang & Chenhui Cui & Junlong Lian & Dave Towey & Weifeng Sun & Haibo Chen 0005,journals/tse/HuangCLTSC24,https://doi.org/10.1109/TSE.2024.3379592,Suggested by Review
2752,"An Empirical Comparison of Combinatorial Testing, Random Testing and Adaptive Random Testing.",2020,Huayao Wu & Changhai Nie & Justyna Petke & Yue Jia 0001 & Mark Harman,journals/tse/WuNPJH20,https://doi.org/10.1109/TSE.2018.2852744,Suggested by Review
2753,Comparing Block-Based Programming Models for Two-Armed Robots.,2022,Nico Ritschel & Vladimir Kovalenko & Reid Holmes & Ronald Garcia & David C. Shepherd,journals/tse/RitschelKHGS22,https://doi.org/10.1109/TSE.2020.3027255,Suggested by Review
2754,Accurate and Scalable Cross-Architecture Cross-OS Binary Code Search with Emulation.,2019,Yinxing Xue & Zhengzi Xu & Mahinthan Chandramohan & Yang Liu 0003,journals/tse/XueXCL19,https://doi.org/10.1109/TSE.2018.2827379,Suggested by Review
2755,Automating Change-Level Self-Admitted Technical Debt Determination.,2019,Meng Yan 0001 & Xin Xia 0001 & Emad Shihab & David Lo 0001 & Jianwei Yin & Xiaohu Yang 0001,journals/tse/YanXSLYY19,https://doi.org/10.1109/TSE.2018.2831232,Suggested by Review
2756,Reducing Masking Effects in CombinatorialInteraction Testing: A Feedback DrivenAdaptive Approach.,2014,Cemal Yilmaz 0001 & Emine Dumlu & Myra B. Cohen & Adam A. Porter,journals/tse/YilmazDCP14,https://doi.org/10.1109/TSE.2013.53,Suggested by Review
